"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"1584","x569","X3300045968_PreDrought_Site3_48hr",9.42530110155261e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1422","x552","X3300049734_Drought_Site3_0hr",9.37749401436552e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"158","x1302","X3300049733_Drought_Site2_48hr",9.31688592404874e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1551","x569","X3300049730_PreDrought_Site1_6hr",9.31534230223362e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1430","x552","X3300045936_Drought_Site2_0hr",9.18541026175664e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1328","x541","X3300049731_Drought_Site1_48hr",9.16452282293487e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Archaea","Phylum < 2%"
"1330","x541","X3300045967_PreDrought_Site3_6hr",9.1241222784454e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1569","x569","X3300045955_Drought_Site3_0hr",8.95560300517471e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"166","x1302","X3300045964_Drought_Site1_6hr",8.9017992672751e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1438","x552","X3300045947_Drought_Site3_6hr",8.81539965430574e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1564","x569","X3300045946_Drought_Site3_48hr",8.73920945111305e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1590","x583","X3300045934_PreDrought_Site3_6hr",8.68901452238442e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1598","x583","X3300045953_Drought_Site3_48hr",8.68764443208868e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1097","x508","X3300045977_Drought_Site1_0hr",8.65387527746488e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1190","x516","X3300045977_Drought_Site1_0hr",8.65387527746488e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"162","x1302","X3300045944_PreDrought_Site2_48hr",8.65079841102135e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1556","x569","X3300045920_PreDrought_Site1_48hr",8.64999765612967e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1408","x552","X3300049732_PreDrought_0hr",8.49909606042615e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1300","x541","X3300045934_PreDrought_Site3_6hr",8.2545637962652e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1406","x552","X3300045927_Drought_Site2_6hr",8.19185320199062e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1103","x508","X3300049731_Drought_Site1_48hr",8.18260966333471e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"153","x1302","X3300045884_Drought_Site1_6hr",8.1468598580426e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1219","x516","X3300045929_PreDrought_Site1_48hr",8.14147658104262e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1417","x552","X3300045944_PreDrought_Site2_48hr",8.07407851695326e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1332","x541","X3300046482_Drought_Site3_6hr",8.01758935757523e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Archaea","Phylum < 2%"
"1319","x541","X3300045953_Drought_Site3_48hr",7.96367406274796e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Archaea","Phylum < 2%"
"1435","x552","X3300045952_Drought_Site2_6hr",7.93613002555434e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1082","x508","X3300045933_PreDrought_Site2_48hr",7.89072606910461e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1439","x552","X3300045933_PreDrought_Site2_48hr",7.89072606910461e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1084","x508","X3300045934_PreDrought_Site3_6hr",7.82011307014598e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1314","x541","X3300045930_PreDrought_Site2_6hr",7.81360183994696e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1105","x508","X3300045975_PreDrought_Site1_6hr",7.75345317166722e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1567","x569","X3300045940_Drought_Site1_0hr",7.61612857614489e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1202","x516","X3300045941_PreDrought_Site2_0hr",7.5813310985254e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1412","x552","X3300045920_PreDrought_Site1_48hr",7.53386892630648e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1306","x541","X3300045965_PreDrought_Site3_48hr",7.50525612665479e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1114","x508","X3300045930_PreDrought_Site2_6hr",7.42292174794961e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1553","x569","X3300045936_Drought_Site2_0hr",7.34832820940531e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1593","x583","X3300049730_PreDrought_Site1_6hr",7.31919752318356e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1109","x508","X3300045968_PreDrought_Site3_48hr",7.06897582616446e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1325","x541","X3300045975_PreDrought_Site1_6hr",7.03220171383771e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1096","x508","X3300045978_Drought_Site1_48hr",6.99652860872598e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"146","x1302","X3300045936_Drought_Site2_0hr",6.88905769631748e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1326","x541","X3300045947_Drought_Site3_6hr",6.85642195334891e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Archaea","Phylum < 2%"
"165","x1302","X3300045977_Drought_Site1_0hr",6.67069552637918e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1588","x583","X3300045941_PreDrought_Site2_0hr",6.63366471120972e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1092","x508","X3300045884_Drought_Site1_6hr",6.51748788643408e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1174","x510","X3300045884_Drought_Site1_6hr",6.51748788643408e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1409","x552","X3300045964_Drought_Site1_6hr",6.40929547243807e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1436","x552","X3300045941_PreDrought_Site2_0hr",6.31777591543783e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1440","x552","X3300045934_PreDrought_Site3_6hr",6.0823101656691e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1093","x508","X3300045952_Drought_Site2_6hr",6.02051243317915e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"170","x1302","X3300045929_PreDrought_Site1_48hr",5.99898274392614e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"154","x1302","X3300045930_PreDrought_Site2_6hr",5.86020137996022e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1414","x552","X3300045931_Drought_Site2_0hr",5.78483936521937e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"164","x1302","X3300049732_PreDrought_0hr",5.76724375528917e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1410","x552","X3300045926_Drought_Site2_48hr",5.75031427679182e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1604","x583","X3300045978_Drought_Site1_48hr",5.72443249804853e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1081","x508","X3300045928_PreDrought_Site1_0hr",5.71560302469712e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1377","x548","X3300045946_Drought_Site3_48hr",5.69948442463895e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Archaea","Phylum < 2%"
"1405","x552","X3300045966_PreDrought_Site3_0hr",5.63474035304278e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1432","x552","X3300049731_Drought_Site1_48hr",5.5641745710676e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"168","x1302","X3300049730_PreDrought_Site1_6hr",5.3230527441335e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1208","x516","X3300049731_Drought_Site1_48hr",5.23687018453421e-06,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1115","x508","X3300045929_PreDrought_Site1_48hr",5.14198520907955e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1192","x516","X3300045933_PreDrought_Site2_48hr",5.128971944918e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1110","x508","X3300045931_Drought_Site2_0hr",5.10427002813474e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1321","x541","X3300045931_Drought_Site2_0hr",5.10427002813474e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1425","x552","X3300045953_Drought_Site3_48hr",5.06779258538507e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1431","x552","X3300045945_PreDrought_Site3_0hr",5.05708021256172e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1101","x508","X3300049730_PreDrought_Site1_6hr",4.99036194762515e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1204","x516","X3300049730_PreDrought_Site1_6hr",4.99036194762515e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1169","x510","X3300045946_Drought_Site3_48hr",4.93955316802042e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1220","x516","X3300045926_Drought_Site2_48hr",4.42331867445525e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"145","x1302","X3300045932_PreDrought_Site2_6hr",4.37951438351965e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1194","x516","X3300045932_PreDrought_Site2_6hr",4.37951438351965e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1163","x510","X3300045953_Drought_Site3_48hr",4.34382221604434e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1178","x510","X3300045955_Drought_Site3_0hr",4.3421105479635e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1609","x583","X3300045955_Drought_Site3_0hr",4.3421105479635e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1585","x583","X3300045933_PreDrought_Site2_48hr",4.33989933800754e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"160","x1302","X3300045975_PreDrought_Site1_6hr",4.32750874697705e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1200","x516","X3300045975_PreDrought_Site1_6hr",4.32750874697705e-06,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"156","x1302","X3300045947_Drought_Site3_6hr",4.24445168540647e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1605","x583","X3300045884_Drought_Site1_6hr",4.23636712618215e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1094","x508","X3300045920_PreDrought_Site1_48hr",4.18548273683694e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1594","x583","X3300045944_PreDrought_Site2_48hr",4.03703925847663e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1613","x583","X3300049732_PreDrought_0hr",3.94600888519785e-06,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1088","x508","X3300045964_Drought_Site1_6hr",3.91679167760104e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1616","x583","X3300045964_Drought_Site1_6hr",3.91679167760104e-06,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1160","x510","X3300045965_PreDrought_Site3_48hr",3.91578580521119e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1617","x583","X3300045965_PreDrought_Site3_48hr",3.91578580521119e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1176","x510","X3300045945_PreDrought_Site3_0hr",3.79281015942129e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1610","x583","X3300045927_Drought_Site2_6hr",3.72356963726846e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1459","x558","X3300045936_Drought_Site2_0hr",3.67416410470265e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1201","x516","X3300045910_PreDrought_Site1_0hr",3.64995252020097e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1426","x552","X3300045910_PreDrought_Site1_0hr",3.64995252020097e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1224","x516","X3300045940_Drought_Site1_0hr",3.64249627554756e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1370","x548","X3300045952_Drought_Site2_6hr",3.55757552869677e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Archaea","Phylum < 2%"
"1591","x583","X3300045930_PreDrought_Site2_6hr",3.51612082797613e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1168","x510","X3300049733_Drought_Site2_48hr",3.49383222151828e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1600","x583","X3300045946_Drought_Site3_48hr",3.41969065478337e-06,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1618","x583","X3300045931_Drought_Site2_0hr",3.40284668542316e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"150","x1302","X3300045940_Drought_Site1_0hr",3.31136025049778e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1415","x552","X3300045940_Drought_Site1_0hr",3.31136025049778e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1154","x510","X3300045977_Drought_Site1_0hr",3.24520322904933e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1606","x583","X3300045977_Drought_Site1_0hr",3.24520322904933e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1421","x552","X3300045928_PreDrought_Site1_0hr",3.17533501372062e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1083","x508","X3300049734_Drought_Site3_0hr",2.99281723862729e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1187","x510","X3300046482_Drought_Site3_6hr",2.77531939300681e-06,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1607","x583","X3300045910_PreDrought_Site1_0hr",2.73746439015072e-06,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1587","x583","X3300045952_Drought_Site2_6hr",2.73659656053598e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1164","x510","X3300045967_PreDrought_Site3_6hr",2.66120233121324e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1413","x552","X3300045967_PreDrought_Site3_6hr",2.66120233121324e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1374","x548","X3300045934_PreDrought_Site3_6hr",2.60670435671533e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1312","x541","X3300045920_PreDrought_Site1_48hr",2.51128964210216e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1329","x541","X3300045952_Drought_Site2_6hr",2.46293690448238e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Archaea","Phylum < 2%"
"1369","x548","X3300045936_Drought_Site2_0hr",2.29635256543916e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1597","x583","X3300045936_Drought_Site2_0hr",2.29635256543916e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1395","x548","X3300045967_PreDrought_Site3_6hr",2.28103056961135e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1172","x510","X3300045966_PreDrought_Site3_0hr",2.25389614121711e-06,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1592","x583","X3300045920_PreDrought_Site1_48hr",2.23225745964637e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1165","x510","X3300045934_PreDrought_Site3_6hr",2.17225363059611e-06,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1398","x548","X3300045977_Drought_Site1_0hr",2.16346881936622e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Phylum < 2%"
"1401","x548","X3300045929_PreDrought_Site1_48hr",2.14249383711648e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1396","x548","X3300045968_PreDrought_Site3_48hr",2.06178461596463e-06,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1184","x510","X3300045931_Drought_Site2_0hr",2.04170801125389e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1371","x548","X3300045931_Drought_Site2_0hr",2.04170801125389e-06,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1157","x510","X3300045933_PreDrought_Site2_48hr",1.97268151727615e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1206","x516","X3300045920_PreDrought_Site1_48hr",1.95322527719057e-06,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1446","x558","X3300049733_Drought_Site2_48hr",1.86337718480975e-06,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Phylum < 2%"
"1179","x510","X3300045927_Drought_Site2_6hr",1.86178481863423e-06,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
