"","X3300044942_Site3_PreDrought_6hr","X3300044943_Site3_PreDrought_48hr","X3300044944_Site3_PreDrought_0hr","X3300044945_Site3_Drought_6hr","X3300045458_Site1_PreDrought_48hr","X3300045459_Site1_Drought_6hr","X3300045460_Site1_Drought_48hr","X3300045461_Site2_PreDrought_0hr","X3300045462_Site2_PreDrought_6hr","X3300045463_Site2_PreDrought_48hr","X3300045464_Site2_Drought_0hr","X3300045465_Site2_Drought_48hr","X3300045466_Site2_Pre_drought_0hr","X3300045467_Site2_PreDrought_6hr","X3300045468_Site2_PreDrought_48hr","X3300045469_Site2_Drought_0hr","X3300045470_Site2_Drought_6hr","X3300045471_Site3_Drought_6hr","X3300045472_Site3_Drought_48hr","X3300045473_Site2_Drought_48hr","X3300048051_Site1_Drought_0hr","X3300048052_Site3_PreDrought_0hr","X3300048053_Site3_PreDrought_48hr","X3300048054_Site3_Drought_0hr","X3300048092_Site1_PreDrought_0hr","X3300048093_Site1_PreDrought_6hr","X3300048094_Site1_PreDrought_48hr","X3300048095_Site1_Drought_6hr","X3300048096_Site1_Drought_48hr","X3300048099_Site1_PreDrought_0hr","X3300048100_Site1_PreDrought_6hr","X3300049511_Site2_Drought_6hr","X3300049512_Site3_Drought_0hr","X3300049557_Site3_Drought_48hr","X3300049628_Site1_Drought_0hr"
"KO:K01959",5.22487326130393,4.83873514739387,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.17748092560322,3.48676312256224,2.46316411113114,4.52496863521488,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.67699379248822,6.18485049553482,6.6965411168573,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.73967786673378,2.46316411113114,4.85534983069088,4.09449552309655,2.46316411113114,5.177171579103,2.46316411113114,2.46316411113114,2.46316411113114
"KO:K01960",5.71585898814438,5.11649817625569,2.46316411113114,2.46316411113114,3.54794331162421,2.46316411113114,6.15119623910256,4.07403798186869,6.00486422457063,3.92927959105482,2.46316411113114,2.46316411113114,2.46316411113114,4.35197641591726,2.46316411113114,2.46316411113114,2.46316411113114,4.32209792398236,6.43166944608228,6.92075235162572,9.27826718074139,2.46316411113114,2.46316411113114,2.46316411113114,3.91195358146447,3.53986734648406,5.24269360797842,2.46316411113114,3.97161178426261,3.43738302000644,3.64353230085391,5.60459651180632,2.46316411113114,4.65287343816365,2.46316411113114
"KO:K01961",7.4541938136628,7.80982697403509,6.70399814042336,5.23040526360963,7.53655018945527,8.45116585009287,7.24103505019723,7.3730660293327,7.77592308842378,7.35237018277212,8.57356136330018,6.37771257954398,6.96385225999878,6.89534367511161,2.46316411113114,5.27633347301223,6.74343050656387,6.99070188101342,7.74272432978669,7.55793535616016,9.5657802284284,8.4536622306169,6.46720212785895,2.46316411113114,7.30298660018047,7.3962660529403,7.61199438697792,7.18329945241317,6.37921545800572,8.09243105543935,7.56659055050116,7.31687309369141,5.29257424213934,6.28765419016033,6.37694824655686
"KO:K01962",6.90659084493914,7.3178245875378,7.16545710446213,4.81578081574044,7.10238686840228,6.36033242358137,2.46316411113114,6.39784053829793,7.08565419186103,6.45945507259084,5.66003805296997,4.61975531960128,4.31221975929809,6.6743317018966,2.46316411113114,2.46316411113114,5.50506079068871,5.61605240123624,6.98823541938292,6.76197019210923,8.97342747668334,2.46316411113114,6.21462576523447,6.52365723062611,6.37841069799536,6.83917417356176,7.18917507821069,6.17470077258036,6.59225725940197,5.73092766789009,7.39978026475246,6.77899702448953,6.12771689393638,7.22767013633464,5.54224596983368
"KO:K01963",7.2487011444818,7.62118228852797,7.45342858729336,5.95765535786837,7.51736496843,6.74975727579535,4.54737389882383,14.5804831552235,12.0456134527706,6.8910226794705,6.21720896909949,6.52459327949148,6.92913412718832,7.08104553091657,6.00619917393938,6.13362087232359,7.32031893161712,6.97434537897021,7.68703278673083,7.89276475075254,8.69873486069458,6.95420882240158,5.72477785964818,6.75912196745632,6.90172325946272,6.7927292407648,7.13233168992729,6.68069330359372,6.19562536915828,7.4686059295959,7.30674015101865,6.93781799954831,7.37228071493782,7.35942297480771,7.07680016039986
"KO:K01965",3.553050866385,5.2173988939452,2.46316411113114,5.50045718819521,5.50726125582548,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.34193203266645,4.13277896759513,2.46316411113114,2.46316411113114,4.47057957454545,2.46316411113114,2.46316411113114,2.46316411113114,4.0752470171946,4.18045921427006,3.83808645263942,2.46316411113114,2.46316411113114,4.5789358543086,2.46316411113114,2.46316411113114,4.83062274224724,5.52969610474729,5.00022073812263,5.01599800756629,4.17383215483539,5.44276740539754,3.49493372618858,6.18657190698042,4.97892907626914,4.37692153194336
"KO:K01966",6.33782264854924,7.3044327615003,6.45300975319431,6.09306106659064,7.37183860905796,8.36293243088637,7.73981885439668,6.08161873697481,5.88063886605933,6.73136470688612,8.20007585564011,8.20443516828037,5.92808300055728,6.48509652222692,6.51215765095153,6.16016737795967,7.68177003553722,6.27455779803899,7.03364733355861,7.41804786915632,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.50162279022967,7.0556076437465,7.14805854186883,6.93298037610921,7.46458422667585,7.15239246459851,6.71110427108818,6.27304617622132,6.65026100504793,7.78460585518835,6.31549556457652
"KO:K01968",3.79317040912406,5.4497632218651,2.46316411113114,2.46316411113114,4.68800374251488,5.33116627595595,2.46316411113114,2.46316411113114,5.32712247693589,4.20784047137884,4.95134702334234,4.18885197532711,2.46316411113114,3.35522193138076,2.46316411113114,4.08895769106715,2.46316411113114,3.5592505751025,8.24820656326447,2.46316411113114,2.46316411113114,2.46316411113114,9.1893227554716,2.46316411113114,4.69910490375533,3.9541877181958,5.37558277056732,4.91500778847753,4.05500894537617,4.09449552309655,4.57272116026169,4.2674122661543,6.65026100504793,4.7706397757381,3.43303914491778
"KO:K01969",5.03231882757586,6.18866267302518,5.3378685823226,3.21167314781349,5.81325776431858,7.54927792646944,6.37218808249581,4.98442041243303,4.86136528908655,4.89997365473686,5.7816521450285,5.77759084312304,6.74171620376937,5.53232403577473,6.77131936383601,3.81228544227896,4.12991923844064,5.02291407899974,9.24322004849274,6.10384118800965,2.46316411113114,2.46316411113114,9.2066954462428,2.46316411113114,5.81133718556361,5.6028763645562,6.09628319455362,5.99745523730443,5.59507471020394,5.86753397578091,5.97335031796288,5.32871370199716,6.15744810903823,5.62248787286096,5.59538857375155
"KO:K01971",5.76724317357432,5.73212490729168,6.3496097872814,7.9166432635398,7.60478716329584,6.40044879070185,8.50010358201603,5.48009069614415,5.71405413123773,6.62628322339841,7.69465284605044,8.01932516121043,2.46316411113114,7.08104553091657,8.34119589276013,9.28235931317269,7.02459414769199,6.76199765679797,8.81804529440536,8.72275888296612,7.62637746057443,6.29594666464591,6.06932714118863,9.62853218654417,5.81133718556361,6.43071443841083,5.42886520922204,8.55683742529135,8.59323379002633,6.58527893019216,6.59908860498372,5.78415133681463,14.7065611970662,9.0619727542292,9.67032120489984
"KO:K01972",5.11529742131632,5.177921586792,5.44341528547161,3.7328365673616,6.14229512639294,6.04268629283532,6.11079195129812,4.3930302212619,5.2543237990576,4.05693167121299,4.89732252632045,5.65446103803216,5.01365587258683,6.26698199445195,2.46316411113114,5.90128263100636,4.92080707472767,4.2842912750268,6.0433338836637,5.47702725750576,7.7145785033241,2.46316411113114,2.46316411113114,2.46316411113114,5.79380708656387,6.20440571835175,6.22101427560902,6.310847799029,6.46286436159176,5.25119645072438,4.75879757932666,4.78564580833754,6.42497143131639,6.06196718651419,6.25128076766732
"KO:K01974",2.46316411113114,3.49528360426533,2.46316411113114,4.44463729106756,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.33327539690054,2.46316411113114,2.46316411113114,2.46316411113114,3.35522193138076,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.75196213132422,4.43887179288188,3.80424401248269,3.96326425629274,4.4606562026999,2.46316411113114,2.46316411113114,4.14097671505428,5.34587840873725,5.28078198896715,3.81117503223573
"KO:K01975",4.33686361678262,5.78498552912663,3.9107665989914,5.39863074440546,3.92098022484782,2.46316411113114,2.46316411113114,5.34908718446609,3.94656681471752,2.46316411113114,2.46316411113114,4.42263247329749,4.52600324473617,4.74191856851524,2.46316411113114,2.46316411113114,3.78094456748309,4.67699379248822,4.39692875750117,4.14650275209271,8.43892229691817,2.46316411113114,2.46316411113114,2.46316411113114,4.34156316356267,5.26233330000333,6.17036233313497,5.46329204639446,6.14578542175857,7.31916623428284,6.09444972433072,4.09567143383283,4.68741387948134,4.02882550101718,5.51490042428544
"KO:K01989",10.9623980154182,8.03719048211098,8.50742793367578,6.06039873162008,8.98404574930084,5.19867650355264,6.06920804382419,9.32098630935149,7.27301170999361,7.07514015583111,5.79614329569381,5.42176787564622,8.35711112584174,8.01988106021987,6.82940288938334,7.69955271288719,6.15787249628346,5.78964898229114,6.64210802352533,5.35330261793143,2.46316411113114,8.02231615408813,5.51484049870122,6.75912196745632,9.0149823024168,8.80220927898596,7.61576671269324,7.47551390755831,6.80994036341031,8.90477106656226,7.84660294270806,7.6021097296374,7.65744619151868,6.39720554190598,8.28907298919516
"KO:K01990",13.2004493416695,9.83997902258432,9.76615476737829,9.30335482779729,9.22465418306422,9.22113891544122,9.70420407870684,11.6849438541402,9.36790633147013,9.45084474160461,9.05284154371257,9.76575182183203,9.13431995300596,10.0985905105399,10.412531562109,9.06567530745292,9.68811563325558,9.29183496064285,9.86563742726049,9.64034444375905,8.60957930601703,9.90993262187996,9.53018926683839,8.76075437437307,9.24318019739755,10.6289149098795,9.29156350254627,9.90207063599235,10.2162133474379,9.15880865150291,9.28889653340276,9.47537076596782,9.68947309197051,9.72858396954549,9.94862017063141
"KO:K01991",9.82255860969766,9.07166164483402,9.6161670130627,8.84633503276295,8.36411547711707,7.77128712824915,8.69607506089356,8.88633216425129,8.38613928085677,10.2720724389236,7.17416811101782,8.1225312057142,11.0316992643608,9.62986191979341,10.1983709537171,9.33542335522274,8.72587639426161,8.92498801476832,10.4798094192495,10.0550368029306,6.30573342314997,8.54397515171468,8.33134623070097,10.4938848766382,8.59382358132973,8.62398626895441,9.17120274303077,9.16180500878823,9.32622634348645,8.66281448071507,8.9721309336746,8.26971376599499,9.83143535974978,8.65304713116497,10.1742969966242
"KO:K01992",9.1026204681868,8.45958410990272,7.6065583724253,8.09549772790649,8.74402816745576,7.92987820551288,8.20810328119138,8.23713936758692,9.0622697350236,7.50808863868907,8.0069123422774,8.51571520896491,8.02914805601826,9.12773301378719,7.66800751254943,15.840238919523,8.67650764718263,8.01919545459608,9.03421091626278,9.87963854664687,8.15366976676926,2.46316411113114,8.61776652100195,6.52365723062611,7.51402675514228,8.66886819221364,9.5379322182206,9.3699580554773,10.330588897419,8.22009922184688,8.02368006807464,8.33692235687182,10.3827179286114,8.8766698885437,9.27785443705764
"KO:K01993",6.19895615478531,5.56050122149415,6.40224383645509,5.2887759632474,4.71174296651543,2.46316411113114,2.46316411113114,4.98442041243303,5.95387708796611,4.65054334636764,2.46316411113114,2.46316411113114,5.08014033962815,5.69462545002422,2.46316411113114,5.27633347301223,4.80830473865444,5.12775153351916,5.50720935110229,4.29879150784089,2.46316411113114,2.46316411113114,5.26778612077133,6.24170923410291,6.06582465476369,6.47066244753312,6.19083944821518,6.11390011985423,4.40165002966177,6.2463251826075,5.66152986041944,5.80985550536808,4.50548007104579,5.02634259718003,5.72007462813311
"KO:K01995",6.42784130251817,8.07708277625522,7.3369895906803,5.6842929527193,7.50443133910395,6.53261068728932,7.41620817851586,6.63831110511906,5.94737306472603,6.25496658130571,6.59223608106591,6.79902689096898,8.27668639320546,6.80676584781313,7.26758211817936,5.50301884860805,5.33632589664554,5.86310130454651,7.68703278673083,7.87443081788273,2.46316411113114,7.58510235463919,4.5789358543086,5.42095314714636,8.31523540670953,7.14041552719994,7.87062145061912,7.10460430097241,7.0357255801068,7.89014834930967,7.64748913909116,6.26382048392854,4.03659854436199,6.69737991490886,7.18352844838812
"KO:K01996",6.68157344112973,8.23587990738622,8.3020737290953,6.5575293619433,7.83654104579677,5.66654736919987,7.41620817851586,7.14581666477738,6.25668157996212,6.92092967774909,7.44874168070879,7.07760459938901,7.60387541647156,6.70483583044393,2.46316411113114,7.24879183270634,5.21127088501016,6.36122093963248,7.86486550558278,7.82181905442533,4.83988089121195,6.95420882240158,5.51484049870122,6.75912196745632,8.83995245630049,7.51530047979786,8.29187485134685,8.44595629265199,8.03594986008158,8.81280005396844,8.0995532818289,6.21677598734902,7.89538052115768,7.61426200286046,8.15139055919905
"KO:K01997",7.15465206472839,8.76159943253255,8.26008757870605,7.07973987304737,8.53591199999474,7.7326726224238,7.25954351244652,7.3730660293327,6.89054090109783,7.03013176459742,7.50227401555984,7.46393485517155,8.46991559755139,7.30633412966288,6.99076339854381,6.90252219416945,5.57398119042531,6.62187572837485,8.57393638271554,9.95656334032314,2.46316411113114,8.35731271572136,7.65691101225307,6.52365723062611,9.29036858694749,7.97814668597404,8.94267568485171,7.29108553195213,8.00384665140509,8.56670406917223,8.42854461731143,6.5856844078587,6.82659313183146,7.86910296216452,8.17311562170468
"KO:K01998",6.49245501648692,8.02091921444724,8.10268751493698,6.5575293619433,8.42368436762812,7.72482396061813,7.9479941165237,7.8412121416347,6.31325482380838,6.48641994243903,7.01127225992495,7.46393485517155,6.8196424632522,6.30738525553762,5.0212842577474,6.75416317758564,4.61942716487243,4.46281336886533,7.77869092742768,8.00150755203512,2.46316411113114,8.62896380326562,6.77817531866522,6.96134302674628,9.38904961269413,7.66010078219612,8.34053495653623,7.57310823049493,7.44421178907387,8.51956198000634,7.8514885603254,6.54063771663343,5.9001463535314,7.73696805037294,7.84525780794273
"KO:K01999",14.3030204351263,12.2300269259395,12.7804541153104,10.9444630023762,11.2602706340832,10.5169028308239,10.6480923058775,13.4902801632802,10.877597087007,11.9078768114155,10.2031273934277,10.8451474863361,12.6234959048529,10.957225904176,10.7302317720235,11.0749227720729,10.2692340242464,10.3441431212468,11.422642591202,11.9593999273194,8.5864017705819,13.1466400649673,11.4929508704708,11.2000942601504,12.5609365743718,11.5703478237018,12.1352120618001,10.6495333305759,10.7243748518561,12.3428703299799,11.9967701013971,11.9940707158337,10.204871877378,10.1979118720708,11.0432047875647
"KO:K02000",3.81241790014242,5.4497632218651,2.46316411113114,2.46316411113114,3.13706913516509,4.76602864862829,5.44263448845571,4.56774302744473,5.41544410216018,4.79235001037721,3.97160038990666,4.61975531960128,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.24528420240155,7.08487614785974,5.01269316591264,2.46316411113114,2.46316411113114,5.51484049870122,2.46316411113114,5.3398148443547,3.47311576848683,4.30178467615753,3.96326425629274,6.00366735275828,5.86753397578091,4.01537703547662,5.25501632529734,2.46316411113114,5.87196858951342,2.46316411113114
"KO:K02001",2.46316411113114,4.26797804429844,3.9107665989914,2.46316411113114,4.23304056501586,5.66654736919987,4.4131404998029,3.94523758044685,4.67849430807628,2.46316411113114,4.36070585233085,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,7.07042464527276,4.70370175012185,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.5646125981147,3.71552285117376,4.48994004560386,4.85505727704135,5.22622756715089,3.91739221291529,4.38460242661654,4.48696302559056,2.46316411113114,4.97892907626914,2.46316411113114
"KO:K02002",4.48528641114315,6.09797157998698,4.88804347915512,5.76793074381374,5.49405144131768,7.9092527401492,6.80982832476851,4.56774302744473,5.69080294172561,5.8900809750719,6.19560494639622,6.63644308216039,4.70921527343311,3.84301014312108,2.46316411113114,4.08895769106715,4.51367773207219,4.12009253653134,7.78754402600434,6.65407887151193,5.13161930623167,2.46316411113114,7.03362121049655,2.46316411113114,6.72019060233771,5.6028763645562,5.56175563964425,5.22793690078593,6.04054932775176,5.80087907020621,5.59232825076379,5.67638683013428,4.68741387948134,5.87196858951342,3.70068839815453
"KO:K02003",10.0275804231418,9.82444376587829,14.6274883962632,8.86524479586847,9.46121972374047,7.7326726224238,8.61224544228009,10.0754627462979,9.57149057072808,11.2875268400698,7.89800495966336,8.1225312057142,10.2834068228625,10.2615644483783,8.54518942878412,9.6834842108699,10.0564187649151,9.68029352046536,10.0106005448156,9.14740653702738,10.2800003639517,11.1518860986867,10.1126206680991,9.56799915496361,9.29808538957783,10.4212420405234,9.76026785132717,9.17960837109214,8.70581907438471,9.59534935644573,9.89321030478157,9.64757778676643,9.67677479614581,8.71052670780622,9.59186880864408
"KO:K02004",9.90880195860911,9.33222423263797,9.57681267426879,8.82717404607139,9.86917226813654,8.6874672234685,8.29133143475745,9.01586264056335,9.98893633700672,9.23220464498183,8.21884080291768,7.6348881832322,9.05618451484864,10.5287293706772,9.33688624910413,9.12381170388634,9.91460639784595,10.9246801729838,9.58900689655517,9.55777084221738,11.2479941756525,7.8907869431359,9.58435691002574,9.68662707508736,9.22224252120143,10.3136861013046,11.2908887067009,9.38282262586516,8.62070389165907,8.79594308788579,9.89321030478157,9.37982761808336,9.50351914268232,9.14509751128047,9.56583533764373
"KO:K02005",9.60548581975595,9.1745056332943,10.0072517915727,8.13499990043781,8.98520901649542,7.74824283061288,8.89837256024486,9.14121775513174,9.12508590760432,9.03933439495586,7.40724444349363,7.24195076486893,8.93479561285385,10.1602544147989,7.08907681953545,9.93531137678992,10.2589521709232,9.58315000617253,9.5621881057917,8.80827389467427,10.5730940376348,10.5560108832615,10.0369465162576,10.166558541437,8.58122764121247,9.68506086320754,9.08544695280656,9.06933488834391,8.46438564708498,8.94864689005556,9.13819307463173,9.0238505213483,9.1127777693247,8.03020190884137,9.16532589721273
